shadow_name,subset,target,best_iou,mean_iou,std_iou,min_iou,n_runs,best_run,n_robots,arm_gap_m,seconds,best_iou_vs_original,mean_iou_vs_original,fit_scale,fit_dx,fit_dy,uncastable_before,uncastable_after,best_shadow_png,q_rad_json,a_rot_deg,a_pitch_deg,a_elbow_deg,a_wristpitch_deg,a_wristroll_deg,a_grip_deg,b_rot_deg,b_pitch_deg,b_elbow_deg,b_wristpitch_deg,b_wristroll_deg,b_grip_deg,c_rot_deg,c_pitch_deg,c_elbow_deg,c_wristpitch_deg,c_wristroll_deg,c_grip_deg
animals/dog_mpeg7-01,animals,targets/animals/dog_mpeg7-01.png,0.7351,0.6975,0.033,0.6322,10,4,3,0.2,65.8,0.1455,0.1152,1.2154,8.05,28.16,0.03486,0.27093,animals/dog_mpeg7-01/dog_mpeg7-01_best.png,"[1.068531, -1.002833, -1.653199, -0.431564, 2.734517, 1.427838, 1.095642, -0.096447, -0.227453, 0.790602, 1.754887, -0.128183, 0.676653, -0.78209, -1.674412, -1.615645, 1.932983, 1.006404]",61.22,-57.46,-94.72,-24.73,156.68,81.81,62.78,-5.53,-13.03,45.3,100.55,-7.34,38.77,-44.81,-95.94,-92.57,110.75,57.66
animals/ray_mpeg7-04,animals,targets/animals/ray_mpeg7-04.png,0.7346,0.7011,0.036,0.647,10,4,3,0.2,65.3,0.3646,0.3191,0.9269,-8.05,20.11,0.01208,0.11838,animals/ray_mpeg7-04/ray_mpeg7-04_best.png,"[1.287453, -0.545921, -1.659117, -1.501765, 1.951082, 0.464813, -1.289865, -1.275594, -1.597963, 0.174083, 0.887723, 0.409871, 1.110572, -0.034005, -0.446784, 1.061676, -2.313319, 0.685751]",73.77,-31.28,-95.06,-86.04,111.79,26.63,-73.9,-73.09,-91.56,9.97,50.86,23.48,63.63,-1.95,-25.6,60.83,-132.54,39.29
letters_upper/N_dejavusans-bold,letters_upper,targets/letters_upper/N_dejavusans-bold.png,0.7338,0.6999,0.0282,0.6509,10,5,3,0.2,65.9,0.1709,0.1405,0.8308,-28.16,24.14,0.20062,0.23049,letters_upper/N_dejavusans-bold/N_dejavusans-bold_best.png,"[-0.997799, -0.966315, 0.711788, -0.485531, -0.882044, 1.74533, -0.811922, -0.245843, 0.140308, 1.604226, -0.129947, 1.409424, -1.372445, -1.274569, -1.008635, 1.65806, 2.087405, 0.615778]",-57.17,-55.37,40.78,-27.82,-50.54,100.0,-46.52,-14.09,8.04,91.92,-7.45,80.75,-78.64,-73.03,-57.79,95.0,119.6,35.28
animals/lmfish_mpeg7-02,animals,targets/animals/lmfish_mpeg7-02.png,0.7337,0.7025,0.0233,0.647,10,3,3,0.2,66.7,0.1617,0.1311,0.8308,0.0,28.16,0.27227,0.20799,animals/lmfish_mpeg7-02/lmfish_mpeg7-02_best.png,"[-1.20409, -0.96345, -1.498703, -1.279494, -2.659049, 0.113529, -0.985472, -0.502297, 1.366312, 0.079803, 0.316462, 1.108497, -0.884369, -1.410776, -1.122802, 0.181369, 0.420569, 0.194257]",-68.99,-55.2,-85.87,-73.31,-152.35,6.5,-56.46,-28.78,78.28,4.57,18.13,63.51,-50.67,-80.83,-64.33,10.39,24.1,11.13
abstract/device5_mpeg7-02,abstract,targets/abstract/device5_mpeg7-02.png,0.7335,0.6952,0.0229,0.6513,10,8,3,0.2,64.9,0.4077,0.3936,0.9269,0.0,16.09,0.05285,0.10625,abstract/device5_mpeg7-02/device5_mpeg7-02_best.png,"[1.156497, -1.068864, -1.178677, -1.328078, -1.844074, 0.111986, -1.185371, -1.114246, 0.360516, 0.868607, -1.709743, 1.648606, -1.181503, -1.018613, -0.986418, -0.453068, 0.574772, -0.16307]",66.26,-61.24,-67.53,-76.09,-105.66,6.42,-67.92,-63.84,20.66,49.77,-97.96,94.46,-67.7,-58.36,-56.52,-25.96,32.93,-9.34
objects/crown_mpeg7-05,objects,targets/objects/crown_mpeg7-05.png,0.7328,0.7091,0.0219,0.6603,10,4,3,0.2,65.2,0.2084,0.1793,1.3115,-8.05,28.16,0.07443,0.34812,objects/crown_mpeg7-05/crown_mpeg7-05_best.png,"[1.180692, -1.704474, -0.831241, 0.071181, 2.339745, 1.685318, -1.236516, 0.334986, -0.618348, 1.527534, 2.110922, -0.013004, 1.344999, -0.992644, -1.545048, -1.436979, 2.371087, 0.375422]",67.65,-97.66,-47.63,4.08,134.06,96.56,-70.85,19.19,-35.43,87.52,120.95,-0.75,77.06,-56.87,-88.52,-82.33,135.85,21.51
animals/elephant_mpeg7-03,animals,targets/animals/elephant_mpeg7-03.png,0.7326,0.7016,0.0266,0.6419,10,9,3,0.2,64.8,0.209,0.1922,0.9269,-24.14,28.16,0.07781,0.23852,animals/elephant_mpeg7-03/elephant_mpeg7-03_best.png,"[-0.85716, -1.334731, 0.055397, 1.458417, 0.918152, 0.482562, 0.362663, 0.289149, 1.365292, -1.566535, -2.005406, 0.824582, -0.935663, 0.072768, -0.791015, 1.594879, -2.671239, 0.784764]",-49.11,-76.47,3.17,83.56,52.61,27.65,20.78,16.57,78.23,-89.76,-114.9,47.25,-53.61,4.17,-45.32,91.38,-153.05,44.96
animals/lmfish_mpeg7-01,animals,targets/animals/lmfish_mpeg7-01.png,0.7322,0.6606,0.0359,0.6092,10,7,3,0.2,66.2,0.051,0.039,1.1192,-12.07,28.16,0.07044,0.28689,animals/lmfish_mpeg7-01/lmfish_mpeg7-01_best.png,"[-1.72045, 0.12443, -0.355303, 0.589111, 2.087063, 1.313032, -1.251253, 0.28956, -0.541006, -0.257459, 2.127776, 1.418138, -1.300241, -0.385376, -0.079859, 0.737002, -1.445109, 0.691533]",-98.57,7.13,-20.36,33.75,119.58,75.23,-71.69,16.59,-31.0,-14.75,121.91,81.25,-74.5,-22.08,-4.58,42.23,-82.8,39.62
letters_lower/x_dejavuserif-bold,letters_lower,targets/letters_lower/x_dejavuserif-bold.png,0.7322,0.6588,0.0299,0.6223,10,3,3,0.2,64.6,0.2399,0.2038,0.9269,-16.09,24.14,0.19016,0.1417,letters_lower/x_dejavuserif-bold/x_dejavuserif-bold_best.png,"[0.982292, -1.109248, 0.408171, 0.28483, -1.290072, 1.200602, -0.225899, -1.704634, 0.868611, -1.393572, -1.687073, 0.455391, -0.864822, -0.251757, 0.984089, 0.058769, -0.910619, 0.73997]",56.28,-63.56,23.39,16.32,-73.92,68.79,-12.94,-97.67,49.77,-79.85,-96.66,26.09,-49.55,-14.42,56.38,3.37,-52.17,42.4
vehicles/car_mpeg7-04,vehicles,targets/vehicles/car_mpeg7-04.png,0.7317,0.6941,0.0256,0.6422,10,2,3,0.2,65.1,0.149,0.1121,1.2154,-8.05,28.16,0.05587,0.34745,vehicles/car_mpeg7-04/car_mpeg7-04_best.png,"[1.91986, -0.370068, -0.059821, 1.601472, 1.069293, 1.434699, -1.21949, 0.674029, -1.097049, 1.050985, -1.276744, 1.275976, 0.981929, -1.310053, -1.069667, -1.493209, -1.809165, 0.836119]",110.0,-21.2,-3.43,91.76,61.27,82.2,-69.87,38.62,-62.86,60.22,-73.15,73.11,56.26,-75.06,-61.29,-85.55,-103.66,47.91
letters_upper/L_dejavusans-bold,letters_upper,targets/letters_upper/L_dejavusans-bold.png,0.7308,0.6347,0.0644,0.5088,10,9,3,0.2,65.1,0.267,0.2298,0.6385,4.02,28.16,0.21884,0.04723,letters_upper/L_dejavusans-bold/L_dejavusans-bold_best.png,"[1.637586, 1.131052, -1.523093, -0.682156, -1.829091, 1.033878, -1.166407, -1.68899, -1.666202, 0.156785, 0.766729, 0.155459, -1.491511, -1.103197, -1.057849, -1.384007, -0.843531, 0.443464]",93.83,64.8,-87.27,-39.08,-104.8,59.24,-66.83,-96.77,-95.47,8.98,43.93,8.91,-85.46,-63.21,-60.61,-79.3,-48.33,25.41
objects/brick_mpeg7-05,objects,targets/objects/brick_mpeg7-05.png,0.7308,0.6761,0.0474,0.5674,10,0,3,0.2,65.1,0.1457,0.1224,1.2154,8.05,28.16,0.03683,0.40884,objects/brick_mpeg7-05/brick_mpeg7-05_best.png,"[-1.91986, 0.607278, -1.152963, 0.732609, 2.791129, 1.612992, -1.355941, -0.404038, 0.723067, -1.069885, -2.741174, 1.698604, 1.180511, -1.74533, 0.153307, -1.486564, 1.549265, 1.629267]",-110.0,34.79,-66.06,41.98,159.92,92.42,-77.69,-23.15,41.43,-61.3,-157.06,97.32,67.64,-100.0,8.78,-85.17,88.77,93.35
animals/octopus_mpeg7-04,animals,targets/animals/octopus_mpeg7-04.png,0.7305,0.7026,0.0153,0.682,10,8,3,0.2,66.3,0.2744,0.2517,0.8308,-20.11,24.14,0.10486,0.24984,animals/octopus_mpeg7-04/octopus_mpeg7-04_best.png,"[1.268182, -1.29414, 0.119039, 0.895657, -0.659513, -0.04126, -0.633833, -1.032861, 0.390072, 1.591769, 0.994003, 0.439488, 0.831939, 0.276967, 0.752842, 0.935766, 2.377927, 1.395433]",72.66,-74.15,6.82,51.32,-37.79,-2.36,-36.32,-59.18,22.35,91.2,56.95,25.18,47.67,15.87,43.13,53.62,136.25,79.95
letters_lower/d_dejavuserif-bold,letters_lower,targets/letters_lower/d_dejavuserif-bold.png,0.7304,0.6823,0.0369,0.6047,10,4,3,0.2,64.9,0.1999,0.1476,0.7346,-24.14,28.16,0.2274,0.22658,letters_lower/d_dejavuserif-bold/d_dejavuserif-bold_best.png,"[-0.070319, 0.634448, -0.444576, -0.913823, 1.917045, 0.074503, 1.897047, -1.742045, 1.417161, -1.200367, 2.423084, 0.386252, 0.638529, -0.430365, 0.434761, 1.47303, -0.875077, -0.154432]",-4.03,36.35,-25.47,-52.36,109.84,4.27,108.69,-99.81,81.2,-68.78,138.83,22.13,36.59,-24.66,24.91,84.4,-50.14,-8.85
animals/horse_mpeg7-02,animals,targets/animals/horse_mpeg7-02.png,0.7295,0.6921,0.0233,0.6586,10,3,3,0.2,64.9,0.0821,0.0702,1.0231,-24.14,20.11,0.03195,0.20343,animals/horse_mpeg7-02/horse_mpeg7-02_best.png,"[1.006454, -0.830999, 0.193092, 1.19902, -0.649069, 0.211914, 0.643818, -1.069404, 0.718667, -1.25555, -1.998453, 0.22254, 1.024912, -0.482143, 0.000266, -0.936417, -1.999455, 1.69817]",57.67,-47.61,11.06,68.7,-37.19,12.14,36.89,-61.27,41.18,-71.94,-114.5,12.75,58.72,-27.62,0.02,-53.65,-114.56,97.3
digits/0_dejavusansmono-bold,digits,targets/digits/0_dejavusansmono-bold.png,0.7294,0.6767,0.0283,0.6298,10,3,3,0.2,64.9,0.2176,0.2115,0.8308,-24.14,24.14,0.08721,0.22593,digits/0_dejavusansmono-bold/0_dejavusansmono-bold_best.png,"[0.978654, -0.638059, -0.279469, 1.606834, -0.951766, 0.658671, 1.096216, -0.881673, -0.353242, 1.600627, 0.565691, 0.71839, -0.95395, -0.121638, 0.289503, 1.65806, 1.086701, 0.517869]",56.07,-36.56,-16.01,92.06,-54.53,37.74,62.81,-50.52,-20.24,91.71,32.41,41.16,-54.66,-6.97,16.59,95.0,62.26,29.67
letters_upper/F_dejavusans-bold,letters_upper,targets/letters_upper/F_dejavusans-bold.png,0.7293,0.6816,0.0301,0.6339,10,5,3,0.2,65.4,0.2553,0.2234,0.7346,8.05,24.14,0.1908,0.05527,letters_upper/F_dejavusans-bold/F_dejavusans-bold_best.png,"[-0.988712, -0.885162, -1.069446, -1.502336, -0.556082, 1.389275, 1.91986, 0.369617, -0.449132, 0.097577, -2.299223, 0.768789, 1.569984, 0.06086, -0.978485, 1.599501, -2.263113, 0.785587]",-56.65,-50.72,-61.27,-86.08,-31.86,79.6,110.0,21.18,-25.73,5.59,-131.74,44.05,89.95,3.49,-56.06,91.64,-129.67,45.01
animals/fly_mpeg7-05,animals,targets/animals/fly_mpeg7-05.png,0.7291,0.6913,0.0181,0.6617,10,7,3,0.2,65.2,0.2307,0.2073,0.8308,-28.16,24.14,0.18299,0.29753,animals/fly_mpeg7-05/fly_mpeg7-05_best.png,"[1.844256, -0.57865, -0.010216, 0.571859, 2.758933, 0.838049, -1.054052, -0.831092, 0.87584, 0.001033, 0.735213, 0.809054, -1.130024, 0.000848, -0.425303, 1.417138, -1.142197, 0.578166]",105.67,-33.15,-0.59,32.77,158.08,48.02,-60.39,-47.62,50.18,0.06,42.12,46.36,-64.75,0.05,-24.37,81.2,-65.44,33.13
objects/cellular-phone_mpeg7-02,objects,targets/objects/cellular-phone_mpeg7-02.png,0.7279,0.6786,0.0322,0.632,10,0,3,0.2,64.6,0.1015,0.0898,1.3115,-12.07,28.16,0.06334,0.38072,objects/cellular-phone_mpeg7-02/cellular-phone_mpeg7-02_best.png,"[-1.454198, 0.464049, -0.53049, -0.421511, 1.429914, 1.241567, 1.118958, -1.172167, -1.319319, -1.162001, -2.203895, 0.348621, -0.446292, -1.343076, -0.975017, -1.610276, -1.096976, 0.116179]",-83.32,26.59,-30.39,-24.15,81.93,71.14,64.11,-67.16,-75.59,-66.58,-126.27,19.97,-25.57,-76.95,-55.86,-92.26,-62.85,6.66
letters_lower/x_dejavusansmono-bold,letters_lower,targets/letters_lower/x_dejavusansmono-bold.png,0.7276,0.6982,0.0156,0.6708,10,6,3,0.2,64.8,0.2369,0.2026,0.9269,-24.14,20.11,0.19647,0.14704,letters_lower/x_dejavusansmono-bold/x_dejavusansmono-bold_best.png,"[0.939837, -1.517588, 0.710479, -1.363993, -1.998082, -0.040876, 0.937053, -0.035261, 0.554103, 0.44182, 1.286733, 0.975414, 0.849401, 0.512526, -1.69, 0.805706, -0.501478, -0.055495]",53.85,-86.95,40.71,-78.15,-114.48,-2.34,53.69,-2.02,31.75,25.31,73.72,55.89,48.67,29.37,-96.83,46.16,-28.73,-3.18
objects/pocket_mpeg7-03,objects,targets/objects/pocket_mpeg7-03.png,0.7276,0.6886,0.0237,0.6541,10,9,3,0.2,67.0,0.2937,0.2582,0.9269,-24.14,20.11,0.10886,0.2431,objects/pocket_mpeg7-03/pocket_mpeg7-03_best.png,"[-1.022373, -0.926019, 0.091641, 1.501598, -2.475239, 1.007622, 0.780774, -0.262273, 0.758013, 1.607652, 0.758241, 0.82434, -0.891819, -1.295205, 0.07496, 0.659502, -2.415907, 0.466265]",-58.58,-53.06,5.25,86.04,-141.82,57.73,44.74,-15.03,43.43,92.11,43.44,47.23,-51.1,-74.21,4.29,37.79,-138.42,26.72
hand_shadow/rabbit_hasper-01,hand_shadow,targets/hand_shadow/rabbit_hasper-01.png,0.7273,0.707,0.0196,0.6707,10,7,3,0.2,65.5,0.0672,0.0541,0.9269,-28.16,16.09,0.16697,0.21704,hand_shadow/rabbit_hasper-01/rabbit_hasper-01_best.png,"[-0.709103, -1.280484, 0.856819, -0.211993, 0.613576, 1.113114, -0.244284, -1.055642, 1.084184, -1.36057, -2.725985, 1.609911, -0.629197, -1.064477, 0.937866, -0.931274, -0.228426, 0.511654]",-40.63,-73.37,49.09,-12.15,35.16,63.78,-14.0,-60.48,62.12,-77.95,-156.19,92.24,-36.05,-60.99,53.74,-53.36,-13.09,29.32
letters_lower/u_dejavusans-bold,letters_lower,targets/letters_lower/u_dejavusans-bold.png,0.7273,0.6811,0.0354,0.6142,10,5,3,0.2,65.9,0.1523,0.1057,0.8308,-28.16,28.16,0.17269,0.20877,letters_lower/u_dejavusans-bold/u_dejavusans-bold_best.png,"[0.422672, -0.942928, 1.378038, -1.582277, 1.888994, 0.406769, 1.863576, -1.478572, 1.416032, -1.034036, 2.352165, 0.400895, 1.587698, 0.307829, -0.906534, 0.644034, 2.215535, 0.48753]",24.22,-54.03,78.96,-90.66,108.23,23.31,106.78,-84.72,81.13,-59.25,134.77,22.97,90.97,17.64,-51.94,36.9,126.94,27.93
letters_lower/o_dejavuserif-bold,letters_lower,targets/letters_lower/o_dejavuserif-bold.png,0.7268,0.6986,0.0244,0.6562,10,0,3,0.2,64.8,0.1708,0.1378,0.8308,-28.16,28.16,0.13604,0.18845,letters_lower/o_dejavuserif-bold/o_dejavuserif-bold_best.png,"[-1.162298, 0.84107, -1.69, 0.848528, -2.110181, 0.878901, 0.915961, -1.073158, 0.05912, 1.159102, 1.677627, 0.422407, -0.57002, 1.459797, 1.69, 1.175567, 1.682829, 0.502379]",-66.59,48.19,-96.83,48.62,-120.9,50.36,52.48,-61.49,3.39,66.41,96.12,24.2,-32.66,83.64,96.83,67.36,96.42,28.78
objects/shoe_mpeg7-05,objects,targets/objects/shoe_mpeg7-05.png,0.7267,0.6888,0.0304,0.621,10,6,3,0.2,65.2,0.1015,0.0819,0.8308,-24.14,28.16,0.11619,0.31773,objects/shoe_mpeg7-05/shoe_mpeg7-05_best.png,"[-1.34001, -1.001776, -1.578738, -1.405991, -2.081161, 1.687252, -0.695876, 0.102777, 0.075286, -0.930555, -2.704394, 1.683705, -0.731968, 1.01758, -1.363369, -0.496325, -0.54454, 1.44637]",-76.78,-57.4,-90.46,-80.56,-119.24,96.67,-39.87,5.89,4.31,-53.32,-154.95,96.47,-41.94,58.3,-78.12,-28.44,-31.2,82.87
vehicles/personal-car_mpeg7-01,vehicles,targets/vehicles/personal-car_mpeg7-01.png,0.7266,0.6859,0.0196,0.656,10,9,3,0.2,65.1,0.0803,0.0613,1.2154,-8.05,28.16,0.01385,0.37578,vehicles/personal-car_mpeg7-01/personal-car_mpeg7-01_best.png,"[-1.91986, -0.380467, 0.054759, 0.671759, -0.454854, 0.368481, 0.942316, 0.119077, 0.481713, -1.329719, -1.310017, 1.039863, -0.524576, -1.127321, -1.514853, -1.575829, 2.010056, 1.12034]",-110.0,-21.8,3.14,38.49,-26.06,21.11,53.99,6.82,27.6,-76.19,-75.06,59.58,-30.06,-64.59,-86.79,-90.29,115.17,64.19
digits/6_dejavusans-bold,digits,targets/digits/6_dejavusans-bold.png,0.7264,0.6903,0.0274,0.6421,10,0,3,0.2,64.5,0.2602,0.2124,0.8308,-28.16,24.14,0.14458,0.25643,digits/6_dejavusans-bold/6_dejavusans-bold_best.png,"[-0.856046, -0.632541, 0.456406, 1.656876, 2.806077, 1.709277, 0.262608, -0.836584, -0.51312, 1.605563, 1.564826, 0.247801, 0.593346, -0.695567, 0.560691, -0.194819, -0.632797, 1.74533]",-49.05,-36.24,26.15,94.93,160.78,97.93,15.05,-47.93,-29.4,91.99,89.66,14.2,34.0,-39.85,32.13,-11.16,-36.26,100.0
objects/crown_mpeg7-03,objects,targets/objects/crown_mpeg7-03.png,0.7263,0.6786,0.0272,0.6271,10,5,3,0.2,65.2,0.2713,0.2088,1.1192,-12.07,28.16,0.10144,0.28079,objects/crown_mpeg7-03/crown_mpeg7-03_best.png,"[0.910161, -1.581097, 0.298121, 1.075376, -1.470267, 1.530475, -1.129958, -0.226541, 0.958228, -1.65806, 2.445292, 1.721238, 1.191872, -1.74533, -1.267615, 0.849572, -2.212655, 0.338903]",52.15,-90.59,17.08,61.61,-84.24,87.69,-64.74,-12.98,54.9,-95.0,140.1,98.62,68.29,-100.0,-72.63,48.68,-126.78,19.42
objects/glas_mpeg7-05,objects,targets/objects/glas_mpeg7-05.png,0.7259,0.6992,0.0216,0.6693,10,1,3,0.2,65.1,0.2049,0.1651,0.8308,-12.07,24.14,0.10699,0.04944,objects/glas_mpeg7-05/glas_mpeg7-05_best.png,"[1.288463, -0.641498, -1.551825, -1.240589, 0.211398, 0.004276, 1.057815, -0.310438, -0.011669, -0.378336, -1.402371, 0.334379, 0.933189, -0.247882, -0.894665, 1.537866, 0.890359, 0.146338]",73.82,-36.76,-88.91,-71.08,12.11,0.24,60.61,-17.79,-0.67,-21.68,-80.35,19.16,53.47,-14.2,-51.26,88.11,51.01,8.38
objects/shoe_mpeg7-04,objects,targets/objects/shoe_mpeg7-04.png,0.7258,0.6796,0.037,0.5999,10,0,3,0.2,65.2,0.1236,0.1057,1.3115,0.0,28.16,0.06954,0.45344,objects/shoe_mpeg7-04/shoe_mpeg7-04_best.png,"[-1.91986, -0.065006, -0.274127, 0.85953, 1.543002, 0.75693, 0.934943, 0.305131, -0.437597, 1.402949, 0.89707, 1.344136, 0.561594, -1.15098, -1.264377, -1.17601, -2.00592, 1.185285]",-110.0,-3.72,-15.71,49.25,88.41,43.37,53.57,17.48,-25.07,80.38,51.4,77.01,32.18,-65.95,-72.44,-67.38,-114.93,67.91
objects/key_mpeg7-02,objects,targets/objects/key_mpeg7-02.png,0.7256,0.7076,0.0165,0.6768,10,5,3,0.2,64.9,0.1859,0.1579,1.2154,8.05,28.16,0.08027,0.38702,objects/key_mpeg7-02/key_mpeg7-02_best.png,"[1.91986, -1.64907, 0.294445, 1.296276, -2.303385, 1.272886, 0.804833, -1.09746, -1.66379, -0.710055, 2.510541, 0.472555, -1.151852, 0.080037, 0.297549, -1.049703, 0.811323, 1.296645]",110.0,-94.48,16.87,74.27,-131.97,72.93,46.11,-62.88,-95.33,-40.68,143.84,27.08,-66.0,4.59,17.05,-60.14,46.49,74.29
letters_lower/r_dejavusansmono-bold,letters_lower,targets/letters_lower/r_dejavusansmono-bold.png,0.7254,0.6638,0.0376,0.5887,10,4,3,0.2,65.5,0.2298,0.1862,0.7346,4.02,28.16,0.21866,0.00576,letters_lower/r_dejavusansmono-bold/r_dejavusansmono-bold_best.png,"[-1.570667, -1.616909, 1.491386, 1.000764, 2.578882, 1.331256, -0.990972, -0.800414, -1.666742, -0.66146, -1.399776, 0.983358, -1.44707, -0.763378, -1.613967, -1.164785, -0.677598, 1.125076]",-89.99,-92.64,85.45,57.34,147.76,76.28,-56.78,-45.86,-95.5,-37.9,-80.2,56.34,-82.91,-43.74,-92.47,-66.74,-38.82,64.46
objects/glas_mpeg7-01,objects,targets/objects/glas_mpeg7-01.png,0.7254,0.6741,0.0252,0.6368,10,4,3,0.2,65.2,0.1977,0.1541,0.7346,-12.07,24.14,0.11997,0.06869,objects/glas_mpeg7-01/glas_mpeg7-01_best.png,"[-1.015632, -1.637632, 1.56559, 0.56186, 0.850579, 1.53572, 0.999448, -0.69109, -0.200432, 1.330268, 0.292134, 1.001426, 1.227165, -0.852434, -1.124592, -1.546071, 1.70188, 0.242449]",-58.19,-93.83,89.7,32.19,48.73,87.99,57.26,-39.6,-11.48,76.22,16.74,57.38,70.31,-48.84,-64.43,-88.58,97.51,13.89
letters_lower/i_dejavusans-bold,letters_lower,targets/letters_lower/i_dejavusans-bold.png,0.7252,0.6705,0.0448,0.5826,10,7,3,0.2,65.4,0.3144,0.274,0.7346,-8.05,28.16,0.0,0.06302,letters_lower/i_dejavusans-bold/i_dejavusans-bold_best.png,"[-1.730284, 1.49906, -1.68755, 0.471613, 0.71344, 1.667764, -1.632668, -1.380163, 1.279161, 1.205414, -1.980372, 0.424194, 1.662329, -0.069496, -0.640791, 1.617242, 2.604543, 0.865402]",-99.14,85.89,-96.69,27.02,40.88,95.56,-93.54,-79.08,73.29,69.07,-113.47,24.3,95.24,-3.98,-36.71,92.66,149.23,49.58
letters_lower/b_dejavusansmono-bold,letters_lower,targets/letters_lower/b_dejavusansmono-bold.png,0.7249,0.6881,0.0247,0.6447,10,1,3,0.2,64.9,0.201,0.1663,0.8308,-24.14,24.14,0.13266,0.2028,letters_lower/b_dejavusansmono-bold/b_dejavusansmono-bold_best.png,"[0.950714, -0.762132, 1.477012, -1.65806, 0.126807, -0.007725, 1.136015, 0.875148, -1.650196, -0.146092, -2.42196, 0.808256, 1.165919, -1.34752, 0.345779, 1.335907, -1.821511, 0.125414]",54.47,-43.67,84.63,-95.0,7.27,-0.44,65.09,50.14,-94.55,-8.37,-138.77,46.31,66.8,-77.21,19.81,76.54,-104.36,7.19
letters_lower/i_dejavusansmono-bold,letters_lower,targets/letters_lower/i_dejavusansmono-bold.png,0.7247,0.6703,0.0369,0.6074,10,0,3,0.2,65.1,0.24,0.2112,0.9269,-12.07,16.09,0.10611,0.15241,letters_lower/i_dejavusansmono-bold/i_dejavusansmono-bold_best.png,"[-0.680191, -1.509675, 1.513585, 1.11687, 1.426704, 1.691456, -1.520119, -0.998237, -0.654492, 1.420251, -2.721754, 1.489521, 1.571506, -0.197226, 1.083816, -0.120024, 2.429165, 1.714921]",-38.97,-86.5,86.72,63.99,81.74,96.91,-87.1,-57.19,-37.5,81.37,-155.95,85.34,90.04,-11.3,62.1,-6.88,139.18,98.26
vehicles/personal-car_mpeg7-04,vehicles,targets/vehicles/personal-car_mpeg7-04.png,0.7246,0.6673,0.0365,0.5882,10,9,3,0.2,59.7,0.0604,0.043,1.1192,-8.05,28.16,0.01999,0.37714,vehicles/personal-car_mpeg7-04/personal-car_mpeg7-04_best.png,"[-1.892897, -0.625155, 0.32161, 0.627713, 1.871716, 0.149113, 1.91986, -0.956803, -1.66254, -1.118926, 1.425382, 1.11995, -0.646615, -1.396567, -1.061582, -1.581453, -0.743372, -0.174533]",-108.46,-35.82,18.43,35.97,107.24,8.54,110.0,-54.82,-95.26,-64.11,81.67,64.17,-37.05,-80.02,-60.82,-90.61,-42.59,-10.0
digits/5_dejavusans-bold,digits,targets/digits/5_dejavusans-bold.png,0.7244,0.6878,0.0299,0.6406,10,2,3,0.2,65.0,0.2288,0.1684,0.8308,-24.14,24.14,0.11418,0.1857,digits/5_dejavusans-bold/5_dejavusans-bold_best.png,"[-0.934089, -0.923887, -0.422706, 1.631672, 2.005964, -0.068878, 0.244849, 1.489335, -1.57199, -0.516268, 2.64281, 0.33725, -0.951983, -1.089032, 0.777241, 0.197061, 1.048647, 0.147682]",-53.52,-52.93,-24.22,93.49,114.93,-3.95,14.03,85.33,-90.07,-29.58,151.42,19.32,-54.54,-62.4,44.53,11.29,60.08,8.46
objects/shoe_mpeg7-01,objects,targets/objects/shoe_mpeg7-01.png,0.7235,0.6779,0.0408,0.5938,10,3,3,0.2,67.2,0.0803,0.0606,0.8308,-24.14,28.16,0.08519,0.36577,objects/shoe_mpeg7-01/shoe_mpeg7-01_best.png,"[1.91986, -0.904541, 0.533376, 0.864423, 1.46165, 0.664547, 0.829286, -0.022418, 0.627611, -0.86696, 1.059444, 0.309031, 0.587597, -1.171278, 1.432231, -0.793618, 2.012813, 0.602608]",110.0,-51.83,30.56,49.53,83.75,38.08,47.51,-1.28,35.96,-49.67,60.7,17.71,33.67,-67.11,82.06,-45.47,115.33,34.53
letters_lower/n_dejavusansmono-bold,letters_lower,targets/letters_lower/n_dejavusansmono-bold.png,0.7233,0.671,0.0349,0.5985,10,1,3,0.2,64.9,0.1931,0.1444,0.8308,-28.16,24.14,0.18894,0.12421,letters_lower/n_dejavusansmono-bold/n_dejavusansmono-bold_best.png,"[1.311384, -1.294906, -0.301327, 1.570813, 1.272306, -0.174533, 0.301947, -0.603516, 0.467134, 1.65806, 2.777251, 0.42282, -0.488443, -0.665496, -0.34072, 1.485081, -0.811363, -0.171175]",75.14,-74.19,-17.26,90.0,72.9,-10.0,17.3,-34.58,26.76,95.0,159.12,24.23,-27.99,-38.13,-19.52,85.09,-46.49,-9.81
letters_lower/s_dejavusansmono-bold,letters_lower,targets/letters_lower/s_dejavusansmono-bold.png,0.7222,0.6492,0.0331,0.5949,10,9,3,0.2,64.7,0.2204,0.1841,1.0231,-28.16,16.09,0.11219,0.141,letters_lower/s_dejavusansmono-bold/s_dejavusansmono-bold_best.png,"[-0.998, -1.02266, 0.534436, 0.020378, 2.746342, -0.057987, -0.265969, -0.669424, -0.968941, 1.443222, 2.154648, 0.441691, -1.067905, 1.387798, -1.69, 1.202973, -1.954993, 1.160029]",-57.18,-58.59,30.62,1.17,157.35,-3.32,-15.24,-38.36,-55.52,82.69,123.45,25.31,-61.19,79.51,-96.83,68.93,-112.01,66.46
