shadow_name,subset,target,best_iou,mean_iou,std_iou,min_iou,n_runs,best_run,n_robots,arm_gap_m,seconds,best_iou_vs_original,mean_iou_vs_original,fit_scale,fit_dx,fit_dy,uncastable_before,uncastable_after,best_shadow_png,q_rad_json,a_rot_deg,a_pitch_deg,a_elbow_deg,a_wristpitch_deg,a_wristroll_deg,a_grip_deg,b_rot_deg,b_pitch_deg,b_elbow_deg,b_wristpitch_deg,b_wristroll_deg,b_grip_deg,c_rot_deg,c_pitch_deg,c_elbow_deg,c_wristpitch_deg,c_wristroll_deg,c_grip_deg
objects/guitar_mpeg7-01,objects,targets/objects/guitar_mpeg7-01.png,0.7664,0.744,0.0186,0.7129,10,7,3,0.2,115.0,0.3444,0.2931,1.0231,-8.05,12.07,0.0,0.10125,objects/guitar_mpeg7-01/guitar_mpeg7-01_best.png,"[-1.910861, 0.315212, 0.79043, 1.051342, 2.607856, 1.738641, 1.509713, -0.017539, -0.894993, 0.592736, 0.568274, 1.038465, -1.199907, -1.735305, 0.355006, 1.655938, 2.661874, 1.159085]",-109.48,18.06,45.29,60.24,149.42,99.62,86.5,-1.0,-51.28,33.96,32.56,59.5,-68.75,-99.43,20.34,94.88,152.51,66.41
objects/cellular-phone_mpeg7-04,objects,targets/objects/cellular-phone_mpeg7-04.png,0.7657,0.7154,0.0389,0.6406,10,4,3,0.2,115.3,0.0854,0.067,1.3115,-16.09,28.16,0.06554,0.36704,objects/cellular-phone_mpeg7-04/cellular-phone_mpeg7-04_best.png,"[1.20319, -1.22456, -1.663375, 0.278224, 2.031116, 1.74533, -1.176478, -0.064778, 0.464376, -0.901685, -0.171259, 0.259898, 0.570959, -1.012705, 0.537363, 0.849241, -2.248518, 1.549402]",68.94,-70.16,-95.3,15.94,116.37,100.0,-67.41,-3.71,26.61,-51.66,-9.81,14.89,32.71,-58.02,30.79,48.66,-128.83,88.77
objects/tree_mpeg7-01,objects,targets/objects/tree_mpeg7-01.png,0.7656,0.7474,0.0117,0.725,10,3,3,0.2,114.5,0.3024,0.2876,0.8308,-8.05,24.14,0.005,0.15183,objects/tree_mpeg7-01/tree_mpeg7-01_best.png,"[1.330883, -1.550509, -0.445908, 1.642057, 2.788834, -0.174533, 1.315733, -1.110919, 0.475257, 1.395205, -0.938271, -0.074303, -1.253007, -1.568936, -1.42274, -0.074195, -2.433093, 1.308351]",76.25,-88.84,-25.55,94.08,159.79,-10.0,75.39,-63.65,27.23,79.94,-53.76,-4.26,-71.79,-89.89,-81.52,-4.25,-139.41,74.96
animals/camel_mpeg7-05,animals,targets/animals/camel_mpeg7-05.png,0.7654,0.7208,0.0245,0.6798,10,3,3,0.2,115.0,0.2108,0.1921,0.7346,4.02,28.16,0.17144,0.1123,animals/camel_mpeg7-05/camel_mpeg7-05_best.png,"[-1.159147, -1.460488, -0.930668, -0.279961, 0.679892, 0.238219, 1.890607, 0.034353, -0.102195, 0.274588, 1.643496, 0.077563, 1.91986, -1.088326, 1.277128, 0.326051, 2.74735, -0.17366]",-66.41,-83.68,-53.32,-16.04,38.95,13.65,108.32,1.97,-5.86,15.73,94.17,4.44,110.0,-62.36,73.17,18.68,157.41,-9.95
letters_lower/p_dejavusansmono-bold,letters_lower,targets/letters_lower/p_dejavusansmono-bold.png,0.7637,0.6989,0.0345,0.6351,10,2,3,0.2,113.3,0.26,0.2015,0.8308,8.05,24.14,0.1489,0.0474,letters_lower/p_dejavusansmono-bold/p_dejavusansmono-bold_best.png,"[-1.171542, -1.028553, -0.501063, -1.633777, 1.486964, -0.162085, -0.944329, -1.38901, -1.641913, 1.143773, 0.027565, -0.011814, -0.687539, -0.660225, -1.130755, -1.603532, 2.077978, 0.057006]",-67.12,-58.93,-28.71,-93.61,85.2,-9.29,-54.11,-79.58,-94.07,65.53,1.58,-0.68,-39.39,-37.83,-64.79,-91.88,119.06,3.27
objects/tree_mpeg7-04,objects,targets/objects/tree_mpeg7-04.png,0.7631,0.7201,0.0241,0.6847,10,4,3,0.2,115.7,0.3162,0.2979,0.8308,-8.05,24.14,0.0682,0.17753,objects/tree_mpeg7-04/tree_mpeg7-04_best.png,"[-1.415325, -1.689392, 0.577713, -1.635007, -2.743721, 0.346425, 1.91986, -0.907415, 0.66761, 1.290314, -1.109023, 0.614213, -1.579133, -0.995321, -1.176669, -0.742792, -0.268873, 1.421136]",-81.09,-96.8,33.1,-93.68,-157.2,19.85,110.0,-51.99,38.25,73.93,-63.54,35.19,-90.48,-57.03,-67.42,-42.56,-15.41,81.43
letters_upper/P_dejavuserif-bold,letters_upper,targets/letters_upper/P_dejavuserif-bold.png,0.7628,0.718,0.0255,0.6848,10,6,3,0.2,112.9,0.2254,0.2157,0.7346,4.02,28.16,0.21818,0.11413,letters_upper/P_dejavuserif-bold/P_dejavuserif-bold_best.png,"[-1.346646, -1.449461, 0.023672, -1.583012, -1.083909, 0.29358, -0.75927, -1.169628, -1.69, 1.65806, 1.8998, 1.516089, -1.612824, -1.448189, -0.409024, 1.604943, -1.394076, 0.57573]",-77.16,-83.05,1.36,-90.7,-62.1,16.82,-43.5,-67.01,-96.83,95.0,108.85,86.87,-92.41,-82.98,-23.44,91.96,-79.87,32.99
objects/glas_mpeg7-02,objects,targets/objects/glas_mpeg7-02.png,0.7624,0.7402,0.0199,0.703,10,1,3,0.2,113.9,0.2185,0.1972,0.7346,-8.05,24.14,0.12375,0.06557,objects/glas_mpeg7-02/glas_mpeg7-02_best.png,"[1.167633, -1.74533, 0.442416, 0.634554, -1.295659, 1.59928, 0.929405, -1.74533, 0.747511, -1.50172, 1.816906, 1.49615, 0.911867, -0.918583, 0.490762, -0.059037, -2.661566, 0.493566]",66.9,-100.0,25.35,36.36,-74.24,91.63,53.25,-100.0,42.83,-86.04,104.1,85.72,52.25,-52.63,28.12,-3.38,-152.5,28.28
abstract/device5_mpeg7-02,abstract,targets/abstract/device5_mpeg7-02.png,0.7621,0.7283,0.0211,0.6897,10,1,3,0.2,111.5,0.42,0.3846,0.9269,0.0,16.09,0.05285,0.10625,abstract/device5_mpeg7-02/device5_mpeg7-02_best.png,"[1.131786, -1.079919, -1.091046, -1.43702, -1.575281, -0.153292, -1.219218, -1.416292, -0.458739, -0.343497, 0.500637, -0.174533, -1.050282, -0.897368, 0.270366, 0.803936, -2.388101, 1.572152]",64.85,-61.87,-62.51,-82.34,-90.26,-8.78,-69.86,-81.15,-26.28,-19.68,28.68,-10.0,-60.18,-51.42,15.49,46.06,-136.83,90.08
digits/9_dejavusansmono-bold,digits,targets/digits/9_dejavusansmono-bold.png,0.7621,0.6926,0.0329,0.6575,10,1,3,0.2,112.7,0.2055,0.1872,0.8308,-24.14,24.14,0.05097,0.2626,digits/9_dejavusansmono-bold/9_dejavusansmono-bold_best.png,"[1.91986, -1.538823, 1.344359, -1.21022, 2.769693, 0.367888, -0.975457, -0.676046, 0.804906, -1.251082, -0.455457, 1.468979, 0.342048, -0.646144, -0.701437, 1.548481, -1.415313, 1.158273]",110.0,-88.17,77.03,-69.34,158.69,21.08,-55.89,-38.73,46.12,-71.68,-26.1,84.17,19.6,-37.02,-40.19,88.72,-81.09,66.36
abstract/device0_mpeg7-05,abstract,targets/abstract/device0_mpeg7-05.png,0.762,0.7351,0.0181,0.6917,10,0,3,0.2,114.9,0.2655,0.23,0.7346,-12.07,28.16,0.07847,0.2121,abstract/device0_mpeg7-05/device0_mpeg7-05_best.png,"[1.864584, -0.560816, 0.078391, 1.65806, -1.660302, 1.047707, 1.11128, -0.30917, 0.794388, -0.300804, -1.181705, 0.18683, -1.91986, -1.482663, -1.053016, -0.097146, -1.668765, 0.211299]",106.83,-32.13,4.49,95.0,-95.13,60.03,63.67,-17.71,45.52,-17.23,-67.71,10.7,-110.0,-84.95,-60.33,-5.57,-95.61,12.11
animals/ray_mpeg7-05,animals,targets/animals/ray_mpeg7-05.png,0.762,0.7342,0.0166,0.7112,10,4,3,0.2,111.2,0.2544,0.2219,1.0231,-20.11,28.16,0.07808,0.17851,animals/ray_mpeg7-05/ray_mpeg7-05_best.png,"[-1.270696, -0.952647, -0.264499, 1.635215, -0.453471, 0.789553, -0.981044, -0.548535, 0.921112, -1.649272, 1.888737, 0.047486, -0.62404, -1.548876, 0.090417, 0.200399, -2.490461, 1.696301]",-72.81,-54.58,-15.15,93.69,-25.98,45.24,-56.21,-31.43,52.78,-94.5,108.22,2.72,-35.75,-88.74,5.18,11.48,-142.69,97.19
letters_upper/L_dejavusans-bold,letters_upper,targets/letters_upper/L_dejavusans-bold.png,0.762,0.6978,0.062,0.5712,10,1,3,0.2,114.6,0.2528,0.2221,0.6385,4.02,28.16,0.21884,0.04723,letters_upper/L_dejavusans-bold/L_dejavusans-bold_best.png,"[1.631961, 0.9748, -1.662761, 0.190215, -1.185063, -0.174533, -1.162876, -1.74533, -1.530652, 0.016016, 1.83671, -0.143501, 1.691202, 1.44132, -1.195695, 0.171701, -1.27558, 1.711223]",93.5,55.85,-95.27,10.9,-67.9,-10.0,-66.63,-100.0,-87.7,0.92,105.24,-8.22,96.9,82.58,-68.51,9.84,-73.09,98.05
digits/7_dejavusans-bold,digits,targets/digits/7_dejavusans-bold.png,0.7618,0.7362,0.0205,0.695,10,3,3,0.2,115.9,0.3498,0.3387,0.8308,-8.05,24.14,0.11702,0.09802,digits/7_dejavusans-bold/7_dejavusans-bold_best.png,"[1.358743, -1.508231, -0.685318, -0.387912, 1.732366, 1.215567, -1.032464, -0.872296, -0.585125, 1.65806, 1.644135, -0.173993, -0.914524, -0.655354, -1.116586, -1.604151, 0.289899, 0.375501]",77.85,-86.42,-39.27,-22.23,99.26,69.65,-59.16,-49.98,-33.53,95.0,94.2,-9.97,-52.4,-37.55,-63.98,-91.91,16.61,21.51
letters_upper/T_dejavusansmono-bold,letters_upper,targets/letters_upper/T_dejavusansmono-bold.png,0.7617,0.744,0.0162,0.7107,10,9,3,0.2,113.1,0.5016,0.4691,1.1192,-8.05,4.02,0.07011,0.10443,letters_upper/T_dejavusansmono-bold/T_dejavusansmono-bold_best.png,"[1.177556, -1.001658, -0.539397, -0.650215, -1.633248, 1.448264, -1.88994, -0.03989, -1.493159, -0.564477, -1.53564, 1.474224, -0.194591, -0.522635, -0.904489, 0.429443, -2.083873, 0.522837]",67.47,-57.39,-30.91,-37.25,-93.58,82.98,-108.29,-2.29,-85.55,-32.34,-87.99,84.47,-11.15,-29.94,-51.82,24.61,-119.4,29.96
letters_upper/L_dejavusansmono-bold,letters_upper,targets/letters_upper/L_dejavusansmono-bold.png,0.7605,0.6731,0.0566,0.5785,10,4,3,0.2,113.9,0.332,0.2746,0.7346,4.02,24.14,0.18692,0.04939,letters_upper/L_dejavusansmono-bold/L_dejavusansmono-bold_best.png,"[1.227165, -1.679318, -1.008244, -1.595873, -1.552318, 1.287186, 1.656008, -0.091751, -0.715845, 1.201547, 0.554465, 0.897212, 1.501369, -1.097065, 0.929778, 0.032379, 2.821642, -0.137904]",70.31,-96.22,-57.77,-91.44,-88.94,73.75,94.88,-5.26,-41.01,68.84,31.77,51.41,86.02,-62.86,53.27,1.86,161.67,-7.9
digits/4_dejavusansmono-bold,digits,targets/digits/4_dejavusansmono-bold.png,0.7604,0.728,0.0249,0.6924,10,1,3,0.2,111.8,0.2199,0.1953,0.8308,-20.11,24.14,0.08686,0.18954,digits/4_dejavusansmono-bold/4_dejavusansmono-bold_best.png,"[1.432431, -1.638175, -0.057862, 1.15001, -0.382315, -0.107696, -1.381031, -0.217583, -0.17277, 1.094534, 1.21793, 0.159724, 0.955547, -1.308804, 1.398137, 0.113595, 2.574963, 0.274687]",82.07,-93.86,-3.32,65.89,-21.91,-6.17,-79.13,-12.47,-9.9,62.71,69.78,9.15,54.75,-74.99,80.11,6.51,147.53,15.74
animals/elephant_mpeg7-01,animals,targets/animals/elephant_mpeg7-01.png,0.7603,0.7356,0.0182,0.6981,10,0,3,0.2,110.9,0.2685,0.2545,0.8308,-20.11,28.16,0.12869,0.27499,animals/elephant_mpeg7-01/elephant_mpeg7-01_best.png,"[-1.304873, -0.440291, 0.011758, 1.619757, 2.788296, 0.264925, 0.732335, -1.128868, -0.166424, 1.650513, 0.77986, -0.018886, 0.228362, -0.369831, 0.074899, 1.587287, 2.08468, 0.067603]",-74.76,-25.23,0.67,92.81,159.76,15.18,41.96,-64.68,-9.54,94.57,44.68,-1.08,13.08,-21.19,4.29,90.94,119.44,3.87
vehicles/classic_mpeg7-01,vehicles,targets/vehicles/classic_mpeg7-01.png,0.7599,0.7057,0.0384,0.6254,10,1,3,0.2,114.9,0.1399,0.1117,1.2154,8.05,28.16,0.03198,0.41417,vehicles/classic_mpeg7-01/classic_mpeg7-01_best.png,"[1.132496, -0.898189, -1.69, -1.038533, -1.582768, 0.66971, 1.010434, -0.156553, 0.926476, -1.65806, 2.838636, 1.717683, 0.682724, -1.221731, 0.382102, 1.183885, -2.045086, 0.576493]",64.89,-51.46,-96.83,-59.5,-90.69,38.37,57.89,-8.97,53.08,-95.0,162.64,98.42,39.12,-70.0,21.89,67.83,-117.17,33.03
letters_lower/i_dejavusans-bold,letters_lower,targets/letters_lower/i_dejavusans-bold.png,0.7598,0.7002,0.0327,0.6549,10,8,3,0.2,112.4,0.2979,0.2668,0.7346,-8.05,28.16,0.0,0.06302,letters_lower/i_dejavusans-bold/i_dejavusans-bold_best.png,"[0.353496, -1.74533, -1.623445, 0.156831, 1.985397, 0.382798, 1.401134, -1.74533, 0.199068, 1.595551, -0.646718, 0.831761, -1.52761, -1.052345, -0.825631, -1.636584, -0.549153, 0.193309]",20.25,-100.0,-93.02,8.99,113.75,21.93,80.28,-100.0,11.41,91.42,-37.05,47.66,-87.53,-60.29,-47.31,-93.77,-31.46,11.08
animals/dog_mpeg7-01,animals,targets/animals/dog_mpeg7-01.png,0.7593,0.7282,0.0189,0.6986,10,4,3,0.2,113.2,0.1215,0.1052,1.2154,8.05,28.16,0.03486,0.27093,animals/dog_mpeg7-01/dog_mpeg7-01_best.png,"[1.005018, -0.86667, -1.64928, -0.930657, 2.50675, 1.394243, 1.01294, -0.325211, -0.072644, 1.13955, -1.388355, 1.127447, -1.916916, -1.338247, 0.5866, 1.609249, -1.405269, 1.716038]",57.58,-49.66,-94.5,-53.32,143.63,79.88,58.04,-18.63,-4.16,65.29,-79.55,64.6,-109.83,-76.68,33.61,92.2,-80.52,98.32
letters_upper/F_dejavusansmono-bold,letters_upper,targets/letters_upper/F_dejavusansmono-bold.png,0.7588,0.7042,0.0386,0.6402,10,7,3,0.2,114.3,0.2698,0.2086,0.8308,8.05,24.14,0.19213,0.04513,letters_upper/F_dejavusansmono-bold/F_dejavusansmono-bold_best.png,"[-1.17719, -0.901542, -0.781317, -1.610513, -1.252072, 1.48604, 1.91986, 0.286773, -0.258324, -0.086821, -1.924116, 1.26659, 0.164429, -0.390435, -1.493682, -1.484058, -1.791598, 1.035148]",-67.45,-51.65,-44.77,-92.28,-71.74,85.14,110.0,16.43,-14.8,-4.97,-110.24,72.57,9.42,-22.37,-85.58,-85.03,-102.65,59.31
letters_lower/v_dejavuserif-bold,letters_lower,targets/letters_lower/v_dejavuserif-bold.png,0.7585,0.7332,0.0234,0.6898,10,9,3,0.2,113.8,0.3274,0.2819,0.9269,0.0,24.14,0.10767,0.0978,letters_lower/v_dejavuserif-bold/v_dejavuserif-bold_best.png,"[1.09891, -1.065562, 0.360867, 0.309501, -1.447003, 1.554065, -0.447443, -1.74533, -0.114174, -0.224661, -1.781369, 1.510614, 1.1864, -0.889154, 0.235655, 0.286382, -1.103893, 1.656966]",62.96,-61.05,20.68,17.73,-82.91,89.04,-25.64,-100.0,-6.54,-12.87,-102.06,86.55,67.98,-50.94,13.5,16.41,-63.25,94.94
letters_lower/u_dejavusansmono-bold,letters_lower,targets/letters_lower/u_dejavusansmono-bold.png,0.7583,0.7271,0.0268,0.6825,10,7,3,0.2,114.1,0.1437,0.1157,0.8308,-28.16,28.16,0.1925,0.19536,letters_lower/u_dejavusansmono-bold/u_dejavusansmono-bold_best.png,"[1.403208, -1.72531, -0.019918, -1.340323, 2.840425, -0.072934, -1.230617, 1.219148, -1.665604, -0.761395, 0.529874, 0.734351, -1.699535, -0.833786, -0.157184, 1.252921, 1.855733, -0.143644]",80.4,-98.85,-1.14,-76.79,162.74,-4.18,-70.51,69.85,-95.43,-43.62,30.36,42.08,-97.38,-47.77,-9.01,71.79,106.33,-8.23
letters_lower/q_dejavusans-bold,letters_lower,targets/letters_lower/q_dejavusans-bold.png,0.7579,0.7113,0.0279,0.67,10,4,3,0.2,111.3,0.1336,0.1132,0.7346,-24.14,28.16,0.11287,0.20507,letters_lower/q_dejavusans-bold/q_dejavusans-bold_best.png,"[-1.463926, -1.74533, 0.526688, -1.308463, -1.699711, 1.72521, 1.677154, -0.131732, 0.153168, 1.164701, 0.704048, 1.742513, 0.905725, 1.202264, -1.685831, -1.65806, 1.263525, 0.011678]",-83.88,-100.0,30.18,-74.97,-97.39,98.85,96.09,-7.55,8.78,66.73,40.34,99.84,51.89,68.88,-96.59,-95.0,72.39,0.67
hand_shadow/rabbit_hasper-01,hand_shadow,targets/hand_shadow/rabbit_hasper-01.png,0.7577,0.7296,0.0172,0.6985,10,8,3,0.2,115.3,0.0629,0.0529,0.9269,-28.16,16.09,0.16697,0.21704,hand_shadow/rabbit_hasper-01/rabbit_hasper-01_best.png,"[-0.874324, -1.294733, 0.895872, -0.463674, 2.84121, 1.145758, -0.758638, -1.008434, 1.01384, -1.384136, -0.61087, 0.060294, 0.112955, -1.523829, 1.041661, 1.144059, -1.378973, -0.059298]",-50.1,-74.18,51.33,-26.57,162.79,65.65,-43.47,-57.78,58.09,-79.31,-35.0,3.45,6.47,-87.31,59.68,65.55,-79.01,-3.4
letters_lower/i_dejavusansmono-bold,letters_lower,targets/letters_lower/i_dejavusansmono-bold.png,0.7576,0.698,0.0268,0.6597,10,9,3,0.2,113.9,0.2514,0.206,0.9269,-12.07,16.09,0.10611,0.15241,letters_lower/i_dejavusansmono-bold/i_dejavusansmono-bold_best.png,"[1.35301, -1.550274, 0.453708, 1.010348, -1.822976, 0.092326, 0.182336, -1.6661, 1.578756, 1.248844, 1.547851, 1.067601, 1.59024, -0.203942, -1.032861, -1.648714, 1.649645, -0.170818]",77.52,-88.82,26.0,57.89,-104.45,5.29,10.45,-95.46,90.46,71.55,88.69,61.17,91.11,-11.69,-59.18,-94.46,94.52,-9.79
animals/fish_mpeg7-04,animals,targets/animals/fish_mpeg7-04.png,0.7575,0.7206,0.0176,0.6985,10,0,3,0.2,111.2,0.0229,0.0127,1.2154,-4.02,28.16,0.01443,0.39328,animals/fish_mpeg7-04/fish_mpeg7-04_best.png,"[-1.91986, -0.903447, 0.626758, 0.500348, 1.598884, 1.34307, 0.926459, 0.148091, 0.27263, -0.567537, 0.715805, 1.557694, -0.626821, -1.041174, -1.651318, -0.986373, -0.265248, 1.094072]",-110.0,-51.76,35.91,28.67,91.61,76.95,53.08,8.48,15.62,-32.52,41.01,89.25,-35.91,-59.65,-94.61,-56.52,-15.2,62.69
letters_upper/J_dejavuserif-bold,letters_upper,targets/letters_upper/J_dejavuserif-bold.png,0.7568,0.7229,0.0388,0.6158,10,9,3,0.2,114.7,0.2317,0.2101,0.9269,-12.07,16.09,0.07342,0.08242,letters_upper/J_dejavuserif-bold/J_dejavuserif-bold_best.png,"[-1.370317, -1.221658, -0.451276, -1.00906, 0.108008, 0.150803, 1.720548, 0.351554, -1.449613, -1.65806, 1.842609, 0.218114, 1.50181, -0.106103, 1.326682, -0.466749, 1.456374, 1.706021]",-78.51,-70.0,-25.86,-57.81,6.19,8.64,98.58,20.14,-83.06,-95.0,105.57,12.5,86.05,-6.08,76.01,-26.74,83.44,97.75
letters_upper/N_dejavusansmono-bold,letters_upper,targets/letters_upper/N_dejavusansmono-bold.png,0.7567,0.7025,0.0383,0.637,10,3,3,0.2,112.5,0.212,0.1658,0.8308,-24.14,20.11,0.19645,0.1734,letters_upper/N_dejavusansmono-bold/N_dejavusansmono-bold_best.png,"[1.025238, -0.855514, 0.533523, -0.45808, -1.849881, 0.34888, 1.8013, -0.669431, 0.771467, -1.65806, -0.688477, 0.222127, -0.544538, -0.474329, 0.400069, 1.648221, 1.68535, 0.316671]",58.74,-49.02,30.57,-26.25,-105.99,19.99,103.21,-38.36,44.2,-95.0,-39.45,12.73,-31.2,-27.18,22.92,94.44,96.56,18.14
digits/8_dejavusans-bold,digits,targets/digits/8_dejavusans-bold.png,0.7564,0.7218,0.0173,0.6903,10,3,3,0.2,115.2,0.2104,0.1952,0.7346,-24.14,28.16,0.163,0.22484,digits/8_dejavusans-bold/8_dejavusans-bold_best.png,"[1.014602, -0.798958, 0.046333, 1.214894, 0.220764, -0.161428, -0.676278, -0.52689, 0.827225, 1.65806, -0.286935, 0.546168, 1.411907, -1.508596, -0.254086, 1.578311, 1.216648, 0.293039]",58.13,-45.78,2.65,69.61,12.65,-9.25,-38.75,-30.19,47.4,95.0,-16.44,31.29,80.9,-86.44,-14.56,90.43,69.71,16.79
vehicles/classic_mpeg7-03,vehicles,targets/vehicles/classic_mpeg7-03.png,0.7564,0.7105,0.0321,0.6672,10,3,3,0.2,115.3,0.0979,0.084,1.3115,4.02,28.16,0.01853,0.42159,vehicles/classic_mpeg7-03/classic_mpeg7-03_best.png,"[-1.918728, 0.172762, -0.514404, 0.730725, 1.646681, 1.335521, -1.212563, -0.142434, 0.662578, -1.282786, -1.941061, 1.642577, 0.700837, -1.243821, 0.461518, 1.095879, -2.439075, 1.036917]",-109.94,9.9,-29.47,41.87,94.35,76.52,-69.47,-8.16,37.96,-73.5,-111.21,94.11,40.16,-71.27,26.44,62.79,-139.75,59.41
letters_lower/s_dejavusans-bold,letters_lower,targets/letters_lower/s_dejavusans-bold.png,0.7562,0.7238,0.0237,0.6768,10,4,3,0.2,110.8,0.2454,0.2092,0.8308,-24.14,24.14,0.14301,0.2312,letters_lower/s_dejavusans-bold/s_dejavusans-bold_best.png,"[-0.665966, -1.008698, -0.415516, 1.644099, -1.298814, 0.221227, -1.091111, -0.514948, 1.454556, -1.285018, -1.375857, 1.631073, -1.159581, 0.477248, -0.694697, -0.366634, 1.849278, 0.683038]",-38.16,-57.79,-23.81,94.2,-74.42,12.68,-62.52,-29.5,83.34,-73.63,-78.83,93.45,-66.44,27.34,-39.8,-21.01,105.96,39.14
abstract/device6_mpeg7-03,abstract,targets/abstract/device6_mpeg7-03.png,0.7561,0.7362,0.0128,0.708,10,9,3,0.2,116.5,0.3096,0.288,0.7346,-16.09,28.16,0.11937,0.32395,abstract/device6_mpeg7-03/device6_mpeg7-03_best.png,"[-1.089975, -1.195352, 0.204405, 1.559275, 2.806528, 0.256704, -1.276702, -1.060183, -1.54996, -1.65806, 1.137956, -0.15604, -0.783758, 0.562608, 1.234954, -1.594276, 1.409319, 0.088659]",-62.45,-68.49,11.71,89.34,160.8,14.71,-73.15,-60.74,-88.81,-95.0,65.2,-8.94,-44.91,32.24,70.76,-91.35,80.75,5.08
animals/bat_mpeg7-01,animals,targets/animals/bat_mpeg7-01.png,0.7556,0.7087,0.0376,0.6489,10,3,3,0.2,115.3,0.2049,0.1864,0.8308,4.02,28.16,0.19961,0.28246,animals/bat_mpeg7-01/bat_mpeg7-01_best.png,"[-1.91986, 0.288297, -0.115529, 0.336604, -1.23719, 0.932356, 1.417919, -0.815197, -0.065511, 1.591616, -0.533306, -0.158977, 1.334946, 0.195448, 0.702513, -1.035408, 2.52273, 1.161282]",-110.0,16.52,-6.62,19.29,-70.89,53.42,81.24,-46.71,-3.75,91.19,-30.56,-9.11,76.49,11.2,40.25,-59.32,144.54,66.54
objects/key_mpeg7-01,objects,targets/objects/key_mpeg7-01.png,0.7555,0.7359,0.013,0.7088,10,7,3,0.2,113.8,0.0954,0.0848,1.0231,16.09,28.16,0.11099,0.40809,objects/key_mpeg7-01/key_mpeg7-01_best.png,"[1.865929, -1.243135, 0.474436, 1.406751, 1.655053, 0.988307, 1.279031, -0.013194, -0.277782, 1.168687, -2.607289, 0.520834, -0.60028, -1.207236, -1.69, -0.518309, 2.074383, 1.256134]",106.91,-71.23,27.18,80.6,94.83,56.63,73.28,-0.76,-15.92,66.96,-149.39,29.84,-34.39,-69.17,-96.83,-29.7,118.85,71.97
animals/horse_mpeg7-02,animals,targets/animals/horse_mpeg7-02.png,0.7554,0.7258,0.0253,0.6732,10,2,3,0.2,117.2,0.073,0.0664,1.0231,-24.14,20.11,0.03195,0.20343,animals/horse_mpeg7-02/horse_mpeg7-02_best.png,"[1.188567, -0.979393, 0.559631, -0.563805, 0.089547, -0.160833, 0.51467, -0.998155, 0.354875, 1.411654, -1.011456, 0.575606, 1.645008, 0.746881, 0.105164, -1.029806, -0.131497, 1.394404]",68.1,-56.12,32.06,-32.3,5.13,-9.22,29.49,-57.19,20.33,80.88,-57.95,32.98,94.25,42.79,6.03,-59.0,-7.53,79.89
letters_lower/u_dejavuserif-bold,letters_lower,targets/letters_lower/u_dejavuserif-bold.png,0.7549,0.6953,0.0339,0.6502,10,1,3,0.2,114.7,0.1174,0.0724,0.9269,-24.14,28.16,0.14329,0.15842,letters_lower/u_dejavuserif-bold/u_dejavuserif-bold_best.png,"[1.254163, -1.544739, -0.423655, 1.65806, 1.587098, -0.156913, 1.91986, -1.74533, -1.078925, 1.107253, 2.229143, 0.414444, 1.915843, -1.74533, -1.645267, 1.332727, 2.492561, 0.067971]",71.86,-88.51,-24.27,95.0,90.93,-8.99,110.0,-100.0,-61.82,63.44,127.72,23.75,109.77,-100.0,-94.27,76.36,142.81,3.89
objects/glas_mpeg7-01,objects,targets/objects/glas_mpeg7-01.png,0.7549,0.7071,0.0202,0.6726,10,4,3,0.2,112.5,0.1705,0.1396,0.7346,-12.07,24.14,0.11997,0.06869,objects/glas_mpeg7-01/glas_mpeg7-01_best.png,"[-1.91986, -1.649229, 1.50776, 0.408114, 2.593129, -0.093023, 1.071171, -0.560949, -0.2809, 1.35747, 0.413037, 1.436425, 1.179855, -0.5474, -1.669002, -1.22959, 2.84121, 0.130142]",-110.0,-94.49,86.39,23.38,148.58,-5.33,61.37,-32.14,-16.09,77.78,23.67,82.3,67.6,-31.36,-95.63,-70.45,162.79,7.46
letters_upper/Y_dejavusansmono-bold,letters_upper,targets/letters_upper/Y_dejavusansmono-bold.png,0.7544,0.721,0.0228,0.691,10,8,3,0.2,105.3,0.3044,0.2828,0.8308,-8.05,20.11,0.07129,0.03289,letters_upper/Y_dejavusansmono-bold/Y_dejavusansmono-bold_best.png,"[-1.269297, -1.74533, 0.682329, 0.372203, 2.493014, 1.298033, 1.91986, 0.050421, -0.582625, -0.043599, -1.423249, 0.022777, 1.735013, -0.156668, -0.004497, 0.407518, 2.431454, 1.115443]",-72.73,-100.0,39.09,21.33,142.84,74.37,110.0,2.89,-33.38,-2.5,-81.55,1.31,99.41,-8.98,-0.26,23.35,139.31,63.91
objects/cellular-phone_mpeg7-05,objects,targets/objects/cellular-phone_mpeg7-05.png,0.7535,0.7185,0.0231,0.688,10,9,3,0.2,111.5,0.0741,0.0519,1.3115,-16.09,28.16,0.05399,0.36276,objects/cellular-phone_mpeg7-05/cellular-phone_mpeg7-05_best.png,"[-1.913208, 0.14355, -0.458039, 0.627163, 1.367731, 0.871911, 0.847823, 0.18157, 0.48631, -1.538745, -2.563327, 1.613261, 0.590738, -1.052371, 0.613029, 0.798887, 0.831195, 1.181745]",-109.62,8.22,-26.24,35.93,78.37,49.96,48.58,10.4,27.86,-88.16,-146.87,92.43,33.85,-60.3,35.12,45.77,47.62,67.71
